0.04,0.85
0.04,0.85
0.13,0.85
0.32,0.85
0.58,0.86
0.79,0.86
1.06,0.88
1.36,0.91
2.09,1.03
2.09,1.11
2.41,1.75
2.76,1.76
3.11,1.78
3.88,1.79
3.88,1.8
4.28,1.81
5.18,1.82
5.18,1.83
5.66,1.84
7.8,1.84
7.8,1.84
8.27,1.85
10.17,1.89
10.17,1.89
11.43,1.9
11.43,1.9
12.09,1.9
12.7,1.91
13.31,1.91
13.31,1.91
13.93,1.91
14.57,1.9
15.16,1.88
15.78,1.86
16.41,1.84
17.03,1.82
19.13,1.79
19.81,1.81
19.81,1.85
20.94,1.88
20.94,1.89
21.41,1.91
21.8,1.92
22.31,1.94
22.31,1.95
23.59,1.96
23.59,1.97
24.2,1.98
24.83,1.99
25.42,2.0
25.42,2.01
26.03,2.01
26.65,2.02
27.79,2.01
27.79,2.01
28.36,2.0
29.55,1.99
29.55,1.98
30.12,1.98
30.12,1.99
30.63,2.0
31.15,2.01
31.68,2.02
33.26,1.93
33.26,0.98
33.81,0.9
34.43,0.82
35.02,0.74
35.61,0.68
35.61,0.63
36.79,0.6
36.79,0.6
37.35,0.64
37.83,0.71
37.83,0.77
38.4,0.82
39.55,0.87
39.55,0.92
40.88,0.99
40.88,1.04
41.54,1.1
42.88,1.2
42.88,1.24
43.36,1.26
43.87,1.29
44.37,1.34
44.84,2.16
45.41,2.21
46.03,2.21
46.53,2.17
46.53,2.08
47.09,1.99
47.67,1.94
48.83,1.86
48.83,1.78
49.44,1.68
50.05,1.59
50.58,1.53
51.07,1.5
51.54,1.5
52.13,1.51
52.78,1.52
53.42,1.52
54.53,1.51
54.53,1.48
55.1,1.43
55.69,1.35
56.69,1.17
56.69,1.11
57.13,1.11
57.65,1.17
58.84,1.38
58.84,1.47
59.4,1.55
60.57,1.62
60.57,1.62
61.11,1.6
62.29,1.54
62.29,1.49
62.9,1.44
64.08,1.39
64.08,1.34
65.36,1.25
65.36,1.22
66.01,1.2
66.57,1.21
67.13,1.25
67.63,1.88
68.13,1.99
68.13,2.77
68.62,2.83
69.16,2.9
69.65,2.99
70.77,3.03
70.77,2.99
71.36,2.89
71.93,1.2
72.51,1.14
73.02,1.08
73.6,1.01
74.19,0.95
74.81,0.9
75.44,0.82
