0.05,1.34
0.05,1.33
0.14,1.33
0.33,1.33
0.57,1.33
0.82,1.32
1.07,1.3
1.35,1.26
1.67,1.21
1.67,1.16
2.03,1.1
2.33,1.04
2.62,0.98
2.92,0.93
3.63,0.86
3.63,0.84
4.02,0.82
4.43,0.8
4.88,0.79
5.3,0.78
6.15,0.76
6.15,0.77
6.61,0.8
7.12,0.83
7.61,0.86
8.06,0.89
8.52,0.91
10.03,0.98
10.58,0.99
10.58,1.0
11.2,1.01
11.85,1.02
12.42,1.03
13.01,1.04
13.62,1.05
14.15,1.05
15.27,1.06
15.27,1.06
15.85,1.07
16.42,1.07
17.03,1.07
17.64,1.07
18.84,1.08
18.84,1.09
19.33,1.1
19.79,1.1
20.31,1.1
20.82,1.1
21.43,1.09
22.02,1.1
22.02,1.1
22.66,1.1
23.78,1.1
23.78,1.11
24.33,1.11
24.33,1.12
24.78,1.13
25.69,1.13
25.69,1.13
28.18,1.13
28.18,1.14
28.6,1.16
29.13,1.19
29.69,1.23
30.19,1.28
30.65,1.34
31.17,1.41
31.67,1.48
31.67,1.56
32.08,1.62
33.44,1.71
33.44,1.61
33.91,0.75
34.38,0.72
34.84,0.7
35.3,0.68
36.08,0.68
36.08,0.69
36.51,0.7
37.39,0.74
37.39,0.75
37.83,0.77
39.28,0.81
39.79,0.81
39.79,0.81
40.62,0.8
40.62,0.8
41.08,0.81
41.53,0.86
42.01,0.91
42.01,0.97
42.93,1.05
42.93,1.12
43.37,1.18
43.79,1.22
43.79,1.25
44.19,1.28
44.61,1.29
45.05,1.3
45.44,1.29
45.79,1.29
46.68,1.26
46.68,1.23
47.15,1.21
47.68,1.19
48.19,1.18
48.67,1.17
49.11,1.17
49.62,1.15
50.1,1.13
50.79,1.07
50.79,1.04
51.67,1.0
51.67,0.99
52.1,1.0
52.55,1.01
53.01,0.99
53.89,0.92
53.89,0.87
54.34,0.83
54.79,0.79
55.26,0.77
55.26,0.77
57.27,0.88
57.27,0.91
57.83,0.93
59.1,0.96
59.1,1.01
60.67,1.18
60.67,1.22
61.08,1.26
61.6,1.29
62.19,1.3
62.8,1.27
64.02,1.23
64.02,1.23
64.59,1.21
65.13,1.19
65.8,1.16
66.38,1.13
66.87,1.1
67.29,1.06
68.39,0.98
68.39,0.94
69.03,0.9
70.43,0.84
70.43,0.83
71.07,0.81
71.56,0.8
72.01,0.79
72.51,0.79
73.54,0.79
73.54,0.8
74.13,0.8
75.31,0.78
75.31,0.76
75.88,0.75
76.43,0.73
77.02,0.68
77.56,0.65
78.07,0.61
78.54,0.58
79.04,0.55
79.63,0.52
80.16,0.5
80.16,0.48
80.79,0.47
81.37,0.46
82.62,0.43
83.26,0.43
83.26,0.43
83.88,0.43
84.94,0.42
84.94,0.42
85.26,0.42
85.78,0.42
85.78,0.42
86.43,0.42
87.08,0.42
87.64,0.42
88.88,0.42
90.1,0.41
90.1,0.41
90.62,0.41
91.91,0.41
91.91,0.41
92.55,0.41
93.14,0.41
94.81,0.41
95.44,0.41
95.44,0.42
96.13,0.42
96.81,0.42
98.15,0.42
98.81,0.42
98.81,0.42
99.43,0.42
100.06,0.42
100.64,0.42
101.81,0.42
101.81,0.42
102.44,0.42
103.05,0.41
103.68,0.42
104.4,0.44
105.18,0.45
105.92,0.46
106.64,0.46
108.31,0.48
108.31,0.5
110.41,1.22
110.41,1.23
111.06,1.25
111.66,1.26
112.29,1.26
112.84,1.25
113.57,1.23
114.31,1.2
115.56,1.14
115.56,1.11
116.1,1.09
116.76,1.07
118.11,1.04
118.11,1.02
118.77,1.01
120.15,0.97
120.15,0.95
120.83,0.95
121.56,0.94
124.4,0.92
124.4,0.91
125.06,0.9
125.66,0.88
126.91,0.83
126.91,0.81
127.66,0.8
130.63,0.8
130.63,0.82
131.34,0.84
131.94,0.85
132.65,0.86
133.43,0.87
134.12,0.88
134.83,0.88
135.55,0.92
136.77,1.03
136.77,1.1
137.35,1.17
139.39,1.21
139.39,1.16
140.61,1.12
140.61,1.08
141.29,1.06
141.95,1.08
142.58,1.11
142.58,1.14
143.18,1.15
143.76,1.14
144.32,1.16
144.86,1.21
145.37,1.29
145.85,1.38
146.36,1.46
146.93,1.52
148.08,1.61
148.08,1.65
148.68,1.67
149.28,1.69
149.85,1.71
150.44,1.73
151.02,1.72
151.56,1.72
151.56,1.73
152.13,1.73
152.76,1.71
153.43,1.7
154.08,1.69
154.7,1.7
154.7,1.71
155.77,1.72
155.77,1.73
156.31,1.75
156.85,1.77
157.36,1.79
157.36,1.82
157.84,1.83
158.41,1.84
158.95,1.84
160.09,1.87
160.09,1.87
160.7,1.86
161.69,1.86
161.69,1.85
162.18,1.85
162.18,1.83
163.86,0.91
163.86,0.84
164.43,0.79
165.68,0.7
165.68,0.67
166.19,0.64
166.65,0.62
167.17,0.6
167.66,0.59
168.07,0.58
168.52,0.59
169.08,0.65
169.61,1.74
169.61,1.76
170.18,1.78
171.26,1.81
171.26,1.82
171.8,1.83
172.35,1.84
172.95,1.84
174.53,1.83
175.11,1.83
175.11,1.83
176.36,1.82
176.36,1.82
176.94,1.83
177.54,1.84
178.1,1.87
178.1,1.89
178.58,1.9
179.04,1.91
179.43,1.92
179.82,1.93
180.32,1.93
180.93,1.93
182.51,1.94
183.05,1.93
183.05,1.92
183.58,1.9
184.06,1.87
184.63,1.84
185.78,1.77
185.78,1.73
186.43,1.7
187.16,1.68
187.79,1.68
188.4,1.69
189.08,1.72
189.59,1.75
189.9,1.75
190.3,1.77
190.82,1.8
190.82,1.84
191.29,1.86
192.3,1.87
192.3,1.89
192.86,1.9
193.41,1.9
193.41,1.91
193.95,1.91
195.02,1.91
195.02,1.91
195.55,1.91
196.08,1.9
196.08,1.87
196.6,1.84
197.1,1.79
197.63,1.7
198.19,1.06
198.86,1.03
199.6,1.0
200.2,0.98
200.85,0.99
202.91,1.77
202.91,1.82
203.45,1.86
205.04,1.89
205.04,1.89
205.53,1.81
206.09,1.03
206.65,1.03
207.16,1.06
207.64,1.12
209.17,1.23
209.17,1.24
210.33,1.23
210.33,1.21
210.95,1.18
211.54,1.16
212.12,1.15
212.65,1.15
212.65,1.16
213.16,1.17
215.77,1.27
215.77,1.21
216.27,1.13
217.76,1.28
217.76,1.35
218.38,1.4
218.9,1.44
219.42,1.46
220.01,1.46
220.68,1.42
221.41,1.37
222.57,1.42
222.57,1.48
223.07,1.54
223.42,1.58
223.81,1.62
224.27,1.65
225.29,1.69
225.29,1.64
225.82,1.54
226.38,0.92
226.93,0.89
227.38,0.87
227.84,0.85
228.31,0.84
228.76,0.85
228.76,0.88
229.77,0.96
229.77,1.58
230.28,1.6
230.76,1.61
231.34,1.61
231.34,1.62
231.88,1.63
232.58,1.64
233.35,1.64
234.01,1.66
234.65,1.69
235.26,1.68
235.81,1.62
236.27,1.53
237.26,1.35
237.26,1.3
237.84,1.3
239.06,1.4
239.06,1.46
239.52,1.51
242.01,1.67
242.59,1.68
242.59,1.68
243.31,1.67
243.94,1.65
244.59,1.64
245.31,1.59
247.01,0.58
247.01,0.54
247.45,0.5
247.84,0.48
248.41,0.46
248.41,0.46
250.05,0.48
250.05,0.47
250.66,0.47
251.26,0.47
251.79,0.46
252.27,0.45
252.69,0.46
253.2,0.5
253.86,0.57
254.53,0.62
254.53,0.66
255.27,0.68
255.89,0.66
256.52,0.65
257.05,0.62
258.04,0.55
258.04,0.53
258.59,0.52
258.95,0.52
259.54,0.54
260.09,0.56
260.68,0.59
261.19,0.59
261.67,0.6
262.78,0.65
262.78,0.71
263.36,0.76
263.84,0.83
264.28,0.9
264.8,0.96
265.35,1.0
266.59,0.96
266.59,0.89
267.89,0.71
267.89,0.64
268.45,0.59
268.91,0.56
269.36,0.58
269.76,0.64
270.37,0.74
271.05,1.46
271.59,1.48
272.14,1.52
272.14,1.56
272.67,1.61
273.79,1.67
273.79,1.71
274.37,1.7
274.91,1.7
274.91,1.73
275.44,1.77
276.59,1.79
276.59,1.77
277.26,1.79
277.91,1.87
277.91,1.91
279.02,1.95
279.02,2.0
279.53,1.99
280.51,1.27
280.51,1.22
281.14,1.13
281.81,1.05
283.14,0.98
283.14,0.98
283.76,1.01
284.38,1.09
285.02,1.94
285.78,2.0
286.32,2.03
286.32,2.08
287.59,2.15
287.59,2.22
288.2,2.31
288.81,2.39
289.44,2.43
289.44,2.43
290.57,2.39
290.57,2.31
291.33,1.57
292.06,1.52
292.83,1.42
292.83,1.33
294.44,1.21
294.44,1.19
295.59,1.19
295.59,1.23
296.19,1.29
296.94,1.33
297.66,1.37
298.43,1.42
299.89,1.51
299.89,1.51
300.52,1.47
301.16,1.38
302.43,1.24
302.43,1.23
303.07,1.26
303.65,1.33
304.28,1.4
304.94,1.47
305.65,1.52
306.34,1.56
307.03,1.59
308.38,1.63
308.38,1.64
309.01,1.64
309.66,1.64
310.26,1.65
310.93,1.66
310.93,1.66
311.6,1.65
312.84,1.63
312.84,1.6
313.58,1.57
314.31,1.53
314.31,1.51
315.09,1.5
315.89,1.51
316.63,1.54
317.4,1.56
318.11,1.57
318.55,1.56
319.26,1.56
321.34,1.62
321.34,1.66
321.91,1.69
322.54,1.71
324.78,1.73
324.78,1.7
325.54,1.66
326.2,1.62
326.8,1.6
327.28,1.58
328.32,1.54
328.32,1.53
328.95,1.52
329.6,1.51
330.9,1.5
330.9,1.5
331.56,1.49
332.81,1.48
332.81,1.47
333.58,1.45
334.28,1.44
334.91,1.43
335.51,1.44
336.11,1.45
336.62,1.46
337.11,1.47
337.59,1.48
337.59,1.48
338.17,1.47
338.8,1.45
339.39,1.44
340.03,1.42
340.63,1.41
341.26,1.4
341.89,1.39
342.54,1.39
343.89,1.38
343.89,1.38
345.05,1.39
345.05,1.39
345.61,1.39
346.14,1.36
346.63,1.29
347.08,1.22
347.51,1.14
348.62,1.01
348.62,0.97
349.2,0.93
350.31,0.88
350.31,0.87
350.88,0.89
352.05,0.97
352.7,0.99
352.7,1.01
353.32,1.03
353.91,1.05
355.09,1.06
