0.16,0.89
0.16,0.86
0.32,0.82
0.56,0.79
0.81,0.74
1.09,0.7
1.39,0.66
1.39,0.63
2.02,0.6
2.02,0.58
2.34,0.56
2.65,0.54
3.36,0.5
3.36,0.48
4.18,0.44
4.18,0.43
4.65,0.42
5.16,0.4
5.66,0.39
6.67,0.38
6.67,0.38
7.17,0.39
8.76,1.57
8.76,1.59
9.28,1.61
9.78,1.62
10.31,1.63
10.93,1.63
11.57,1.63
11.57,1.63
12.88,1.63
12.88,1.64
13.55,1.63
14.18,1.61
14.77,1.59
14.77,1.56
15.31,1.54
15.87,1.52
16.41,1.51
17.01,1.49
17.63,1.48
18.28,1.47
18.93,1.46
20.04,1.5
20.04,1.55
20.54,1.6
21.16,1.65
21.76,1.69
22.37,1.72
24.32,1.75
24.32,1.76
24.94,1.78
25.54,1.8
26.03,1.82
26.44,1.84
27.54,1.87
27.54,1.88
28.1,1.89
28.65,1.9
29.17,1.91
29.67,1.92
30.18,1.94
31.68,1.99
31.68,1.99
32.8,2.0
32.8,2.0
33.37,2.0
34.59,2.0
34.59,2.02
35.16,2.03
35.69,2.04
36.64,2.06
36.64,2.07
37.77,2.13
37.77,2.16
38.28,2.19
38.86,2.2
39.43,2.19
40.58,1.47
40.58,1.37
41.11,0.66
41.61,0.67
42.8,0.71
42.8,0.75
44.12,0.9
45.34,1.05
45.34,1.1
45.93,1.15
46.88,1.25
46.88,1.28
47.37,1.31
47.92,1.33
48.6,1.34
49.17,1.34
49.79,1.35
49.79,1.35
50.4,1.35
52.64,1.28
52.64,1.25
53.87,1.23
53.87,1.2
54.54,1.19
55.83,1.16
55.83,1.14
56.4,1.11
57.37,1.01
57.37,0.95
57.85,0.89
58.44,0.85
59.09,0.82
59.67,0.8
60.19,0.81
60.77,0.86
61.36,0.97
61.36,1.6
61.93,1.63
62.51,1.64
63.08,1.64
63.67,1.63
64.28,1.61
64.87,1.59
65.41,1.58
66.12,1.58
66.81,1.61
67.56,1.66
68.19,1.73
68.19,1.81
69.26,1.89
69.26,1.96
69.83,2.03
70.39,2.11
70.94,2.18
70.94,2.25
71.55,2.29
72.9,2.19
72.9,1.3
73.53,1.3
74.77,1.28
74.77,1.21
75.36,1.14
76.6,1.0
76.6,0.95
77.86,0.88
77.86,0.86
78.6,0.84
79.31,0.83
80.04,0.81
80.81,0.8
81.34,0.8
82.63,0.78
82.63,0.77
83.27,0.75
83.86,0.73
84.35,0.68
85.62,0.6
85.62,0.57
86.91,0.51
86.91,0.5
87.63,0.49
88.32,0.48
89.62,0.48
89.62,0.47
90.32,0.47
91.05,0.46
91.05,0.45
92.27,0.45
92.27,0.45
93.38,0.44
93.38,0.44
94.06,0.44
95.39,0.43
95.39,0.43
96.06,0.42
97.37,0.42
97.37,0.42
98.1,0.41
98.81,0.41
100.1,0.41
100.1,0.41
102.16,0.42
102.16,0.42
104.17,0.41
104.17,0.41
104.89,0.41
105.55,0.41
106.15,0.41
106.82,0.42
106.82,0.42
107.51,0.42
108.13,0.42
109.39,0.42
109.39,0.43
110.14,0.43
110.88,0.42
111.6,0.44
112.35,0.45
113.1,0.46
113.78,0.46
115.09,0.48
115.09,0.49
115.76,0.51
117.14,0.6
117.14,0.65
117.76,1.22
118.39,1.22
119.06,1.24
120.43,1.25
120.43,1.24
121.18,1.22
122.76,1.2
122.76,1.18
123.4,1.17
123.4,1.15
124.56,1.14
124.56,1.14
125.07,1.13
125.58,1.14
126.19,1.14
126.19,1.13
126.81,1.12
127.42,1.11
128.03,1.1
128.67,1.08
129.28,1.06
129.87,1.05
130.45,1.03
131.06,1.02
131.69,1.0
132.4,1.0
132.4,1.0
133.08,0.99
133.78,0.99
134.4,0.99
135.04,0.99
136.33,0.99
136.33,0.97
136.86,0.94
137.33,0.91
137.78,0.88
