0.15,1.82
0.15,1.82
0.38,1.82
0.66,1.82
0.66,1.82
0.94,1.82
1.52,1.82
1.52,1.82
1.86,1.82
2.18,1.82
2.18,1.82
2.54,1.81
2.92,1.79
3.59,1.74
3.59,1.08
4.93,1.01
4.93,0.99
5.4,0.98
5.92,0.97
7.03,0.99
7.03,1.05
7.56,1.77
8.08,1.78
8.61,1.78
9.13,1.79
10.38,1.79
10.38,1.78
10.93,1.79
12.09,1.79
12.09,1.8
12.6,1.8
13.16,1.81
13.16,1.82
14.36,1.83
14.36,1.83
15.04,1.84
16.36,1.85
16.36,1.86
17.03,1.86
18.38,1.88
18.38,1.89
19.66,1.9
19.66,1.91
20.28,1.92
20.86,1.92
21.55,1.92
22.27,1.93
23.67,1.93
23.67,1.93
24.33,1.94
24.95,1.94
25.61,1.94
26.92,1.93
26.92,1.93
27.55,1.93
28.18,1.92
29.43,1.89
29.43,1.87
30.65,1.86
30.65,1.86
31.34,1.87
32.04,1.9
32.04,1.93
32.76,1.96
33.42,2.0
34.36,2.04
34.36,2.05
34.91,2.03
35.66,1.37
36.3,1.3
36.9,1.22
37.43,1.15
38.61,1.06
38.61,1.03
39.18,1.01
39.76,1.0
40.42,0.99
41.09,0.98
41.76,0.98
43.05,1.01
43.05,1.07
43.62,1.16
44.04,1.21
44.52,1.23
45.03,1.25
45.42,1.28
45.42,1.31
46.57,1.33
46.57,1.35
47.14,1.35
48.29,1.37
48.29,1.37
48.85,1.38
49.42,1.41
51.09,1.46
51.09,1.44
52.29,1.4
52.29,1.36
52.88,1.33
52.88,1.3
54.04,1.24
54.04,1.21
54.58,1.19
55.13,1.16
56.12,1.13
56.12,1.13
56.66,1.14
57.86,1.15
57.86,1.15
58.38,1.16
58.38,1.16
58.94,1.15
59.54,1.16
60.05,1.18
60.57,1.18
61.14,1.18
61.69,1.19
62.37,1.18
63.03,1.18
63.66,1.2
63.66,1.22
65.27,1.49
65.27,2.17
65.76,2.14
66.77,1.41
66.77,1.5
67.35,2.55
67.94,3.23
68.58,3.24
69.16,3.23
70.35,3.14
70.35,2.43
71.53,2.35
71.53,2.3
72.15,2.24
72.77,2.17
73.42,1.39
74.08,1.32
74.84,1.23
75.57,1.14
76.32,1.07
77.05,1.01
78.44,0.93
78.44,0.9
79.1,0.88
80.87,0.91
80.87,0.94
81.52,0.94
82.18,0.87
82.78,0.8
83.38,0.74
84.09,0.69
84.83,0.65
86.14,0.6
86.14,0.59
87.38,0.55
87.38,0.54
88.13,0.53
88.9,0.51
89.68,0.5
90.31,0.49
90.84,0.49
91.29,0.48
91.85,0.47
92.55,0.46
93.87,0.45
93.87,0.44
94.54,0.44
95.19,0.44
95.88,0.43
96.53,0.43
97.15,0.42
97.84,0.42
98.56,0.42
99.26,0.42
99.26,0.42
101.44,0.42
101.44,0.42
102.13,0.42
102.78,0.42
103.41,0.42
106.07,0.42
106.07,0.42
107.43,0.42
107.43,0.42
108.13,0.42
108.77,0.43
109.33,0.43
110.01,0.43
110.81,0.42
112.09,0.44
112.09,0.45
112.8,0.46
113.41,0.46
113.91,0.47
114.44,0.48
115.61,0.51
115.61,0.55
116.26,1.13
116.82,1.14
117.35,1.16
118.52,1.23
118.52,1.26
119.03,1.28
119.62,1.3
120.8,1.28
120.8,1.25
121.36,1.23
121.9,1.21
122.56,1.19
123.84,1.17
123.84,1.18
124.43,1.21
125.44,1.32
125.44,1.39
125.82,1.45
126.28,1.5
126.82,1.54
127.41,1.58
128.59,1.63
128.59,1.65
129.16,1.65
130.28,1.61
130.28,1.51
130.79,1.41
130.79,1.33
131.29,1.27
131.76,1.22
132.79,1.18
132.79,1.15
133.43,1.12
134.12,1.1
134.12,1.08
135.32,1.07
135.32,1.08
135.91,1.15
137.05,1.32
137.05,1.4
137.51,1.47
137.91,1.52
138.34,1.57
138.84,1.61
139.44,1.65
139.44,1.68
140.02,1.68
140.58,1.64
141.16,0.88
141.78,0.86
142.37,0.85
143.58,0.86
143.58,0.88
144.84,0.89
144.84,0.92
