0.08,1.93
0.08,1.93
0.41,1.93
0.41,1.93
0.64,1.93
0.89,1.93
1.15,1.93
1.45,1.9
1.79,1.84
2.11,1.77
2.87,1.6
2.87,1.51
3.3,1.43
4.19,1.29
4.19,1.23
4.67,1.19
5.16,1.16
5.68,1.16
6.77,1.25
6.77,1.84
7.33,1.85
7.91,1.86
8.45,1.86
9.02,1.87
9.59,1.87
10.19,1.88
10.79,1.88
10.79,1.88
12.08,1.88
12.08,1.88
12.7,1.89
13.3,1.89
13.88,1.89
13.88,1.89
14.43,1.89
15.02,1.9
15.62,1.9
16.87,1.9
16.87,1.9
18.14,1.9
18.14,1.9
18.8,1.9
19.42,1.9
20.18,1.91
20.18,1.91
20.85,1.92
23.07,1.95
23.07,1.95
23.65,1.96
24.87,1.96
24.87,1.97
25.51,1.98
25.51,1.98
26.13,1.98
26.76,1.98
27.35,1.98
28.17,1.98
28.9,1.99
30.12,2.0
30.12,2.01
30.68,2.02
31.78,2.03
31.78,2.05
33.11,2.07
33.11,2.08
33.78,2.11
34.4,2.12
35.06,2.14
35.06,2.14
35.76,2.12
37.19,1.33
37.19,1.27
37.87,1.22
37.87,1.17
38.51,1.13
39.13,1.08
40.35,0.96
40.35,0.88
42.41,0.72
42.41,0.78
43.14,0.86
43.85,0.94
44.59,1.03
45.3,1.11
47.52,1.29
47.52,1.36
48.31,2.09
49.61,2.17
50.33,2.23
50.33,2.31
51.57,2.35
51.57,2.31
52.27,1.29
53.04,1.21
53.76,1.26
53.76,2.44
55.89,2.55
55.89,1.87
56.56,1.19
57.85,1.19
57.85,1.22
58.51,1.29
60.65,1.47
60.65,1.49
61.27,1.5
61.79,1.51
62.41,1.52
62.41,1.54
63.13,1.56
63.81,1.58
65.11,1.61
66.4,1.57
66.4,1.58
68.67,1.79
68.67,1.85
69.35,1.92
70.56,2.65
70.56,2.72
71.17,2.78
71.82,2.84
71.82,2.83
72.41,2.73
73.63,1.78
73.63,1.14
74.82,1.02
74.82,0.96
76.89,0.8
77.54,0.77
77.54,0.72
79.02,0.67
79.02,0.62
80.33,0.57
80.33,0.55
80.9,0.53
81.37,0.52
82.68,0.5
82.68,0.49
83.27,0.49
83.84,0.48
84.43,0.47
85.53,0.46
85.53,0.45
86.05,0.45
86.61,0.44
87.14,0.44
87.65,0.43
88.3,0.43
88.88,0.42
89.52,0.42
89.52,0.41
90.9,0.41
90.9,0.4
91.58,0.4
92.69,0.39
92.69,0.39
93.19,0.39
93.65,0.39
94.81,0.39
94.81,0.39
95.41,0.39
96.03,0.39
96.68,0.39
97.18,0.39
97.66,0.39
98.03,0.39
99.06,0.39
99.06,0.38
100.27,0.38
100.27,0.38
100.85,0.38
102.01,0.38
102.01,0.38
102.59,0.38
103.11,0.38
103.61,0.38
104.17,0.38
106.4,0.39
106.4,0.39
