0.19,0.86
0.19,0.86
1.31,1.03
1.31,1.61
1.62,1.64
2.35,1.67
2.35,1.7
2.76,1.72
3.15,1.75
3.61,1.77
3.61,1.78
4.09,1.8
4.6,1.81
5.15,1.82
6.27,1.84
6.83,1.84
6.83,1.85
7.38,1.85
8.51,1.85
8.51,1.84
9.11,1.84
10.87,1.82
10.87,1.83
11.44,1.84
12.08,1.85
13.31,1.88
13.31,1.9
13.91,1.91
14.94,1.93
15.54,1.94
15.54,1.95
16.16,1.95
17.4,1.96
17.4,1.96
18.04,1.96
18.04,1.96
19.45,1.96
19.45,1.96
20.12,1.96
21.38,1.96
21.38,1.95
23.36,1.93
23.36,1.93
24.53,1.94
24.53,1.95
25.07,1.96
25.57,1.97
26.11,1.98
26.68,2.0
26.68,2.02
27.3,2.04
27.95,2.06
28.58,2.07
29.89,2.02
29.89,1.92
31.05,1.12
31.05,1.11
32.38,1.07
32.38,1.05
34.32,1.0
34.32,0.96
34.83,0.89
35.37,0.8
37.83,1.09
38.3,1.15
38.3,1.19
39.19,1.22
39.19,1.25
40.29,1.29
40.29,1.31
40.76,1.35
41.29,1.4
41.9,1.42
42.52,1.43
43.19,1.43
43.84,1.43
44.52,1.45
44.52,1.5
45.14,2.1
45.54,2.1
47.54,1.38
47.54,1.35
48.06,0.71
48.58,0.7
49.12,0.68
49.66,0.68
50.79,0.69
50.79,0.72
51.33,0.76
51.88,0.8
52.38,0.84
52.85,0.89
53.37,0.93
54.01,0.97
54.64,1.01
55.85,1.11
55.85,1.18
56.39,1.24
57.54,1.37
57.54,1.4
58.06,1.41
58.54,1.41
59.54,1.27
59.54,1.2
60.82,1.15
60.82,1.15
61.42,1.22
61.42,1.92
62.08,1.97
62.64,2.03
63.26,1.97
63.88,0.98
65.13,0.91
65.13,0.88
66.33,0.85
66.33,0.83
67.58,0.8
67.58,0.78
68.9,0.75
68.9,0.7
69.55,0.66
70.19,0.62
70.76,0.59
71.27,0.56
71.67,0.54
72.91,0.5
72.91,0.49
73.56,0.47
74.19,0.45
74.8,0.45
75.42,0.44
76.08,0.44
77.34,0.43
77.34,0.43
78.09,0.43
78.79,0.43
80.29,0.42
80.29,0.42
81.06,0.41
81.77,0.41
82.39,0.41
82.8,0.41
83.31,0.41
83.31,0.4
84.69,0.4
84.69,0.4
85.39,0.4
86.67,0.4
86.67,0.4
87.35,0.39
88.03,0.39
89.28,0.39
89.28,0.39
89.93,0.39
90.59,0.39
91.19,0.39
91.83,0.38
92.52,0.38
92.52,0.38
93.88,0.38
93.88,0.39
94.52,0.39
95.94,0.39
95.94,0.39
96.67,0.39
97.38,0.39
98.14,0.39
98.85,0.4
99.55,0.4
99.55,0.4
100.18,0.4
100.78,0.42
102.04,0.45
103.43,0.46
103.43,0.47
104.17,0.47
104.92,0.47
105.66,0.48
106.18,0.51
106.18,1.34
107.31,1.36
107.31,1.38
108.63,1.43
108.63,1.45
109.8,1.48
109.8,1.5
110.35,1.52
110.88,1.53
111.39,1.54
112.56,1.55
112.56,1.56
114.57,1.49
114.57,1.45
115.11,1.41
115.6,1.37
116.15,1.36
117.16,1.38
117.16,1.4
117.76,1.45
118.39,1.49
119.56,1.56
119.56,1.58
120.12,1.6
121.78,1.61
121.78,1.57
122.36,1.49
122.93,1.4
124.15,1.22
124.15,1.19
124.8,1.18
126.13,1.27
127.64,1.97
127.64,1.89
128.12,1.83
128.76,1.79
129.4,1.77
129.9,1.75
130.42,1.74
131.52,1.72
131.52,1.71
132.06,1.69
132.61,1.67
133.17,1.64
133.69,1.57
134.18,1.48
134.18,1.39
134.66,1.32
135.88,1.26
135.88,1.21
136.51,1.17
137.15,1.14
137.15,1.12
137.79,1.11
138.4,1.14
138.94,1.16
139.44,1.19
139.89,1.23
140.28,1.28
140.67,1.33
141.78,1.4
141.78,1.41
142.34,1.4
142.84,1.39
142.84,1.37
143.32,1.31
143.86,1.25
144.45,1.2
145.05,1.16
145.62,1.15
146.87,1.17
146.87,1.17
148.91,1.12
148.91,1.13
149.44,1.17
150.01,1.23
150.6,1.31
151.13,1.4
151.13,1.5
151.65,1.6
152.84,1.69
152.84,1.78
154.15,1.91
154.15,1.96
154.83,2.01
156.11,2.03
156.11,2.03
156.7,2.02
157.26,2.01
157.89,1.97
158.51,1.93
159.15,1.89
160.35,1.81
160.35,1.76
161.8,1.7
161.8,1.67
162.63,1.66
163.35,1.67
164.02,1.68
164.57,1.71
165.1,1.75
165.66,1.79
166.2,1.84
166.2,1.88
166.68,1.92
167.2,1.95
167.86,1.97
169.11,2.01
169.11,2.02
170.38,2.03
170.38,2.04
171.56,2.04
171.56,2.03
172.12,2.01
173.27,1.98
173.27,1.96
173.89,1.96
174.62,1.96
175.28,1.98
175.87,2.0
176.95,2.07
176.95,2.08
178.02,2.1
178.02,2.1
178.64,2.1
179.77,2.1
179.77,2.1
180.35,2.09
181.95,1.07
181.95,1.0
182.62,0.92
183.31,0.85
184.01,0.79
184.57,0.73
185.17,0.69
185.87,0.65
185.87,0.63
186.42,0.61
186.81,0.59
187.77,0.58
188.39,0.61
188.39,1.57
189.01,1.62
189.6,1.67
190.18,1.71
190.77,1.75
191.34,1.79
193.04,1.87
193.04,1.88
193.61,1.89
194.2,1.9
195.42,1.89
195.42,1.89
196.01,1.89
196.6,1.88
197.18,1.89
197.83,1.9
199.05,1.93
199.05,1.96
199.56,2.0
200.05,2.02
201.52,2.1
201.52,2.11
202.14,2.13
203.32,2.14
203.32,2.15
203.91,2.16
203.91,2.17
204.51,2.17
205.14,2.17
205.68,2.16
206.2,2.13
207.35,2.02
207.35,1.23
208.02,1.19
208.52,1.13
209.12,1.08
211.18,1.21
211.18,2.11
211.59,2.16
212.11,2.2
213.26,2.27
213.26,2.28
213.8,2.27
214.31,2.32
214.85,2.39
215.4,2.45
216.52,2.38
216.52,2.29
217.05,2.18
217.55,1.51
218.1,1.48
218.66,1.45
219.93,1.46
219.93,1.53
221.07,1.59
221.07,1.54
221.65,1.48
222.11,1.42
222.57,1.37
223.1,1.33
223.57,1.29
224.05,1.27
224.56,1.26
225.15,1.26
225.67,1.24
225.67,1.2
226.18,1.26
226.67,1.37
227.15,1.44
228.3,1.53
228.3,1.57
228.83,1.61
229.35,1.63
229.93,1.66
231.03,1.74
231.03,1.84
231.68,2.57
232.35,2.57
233.04,2.56
233.59,2.56
234.08,2.57
234.69,2.54
235.3,2.46
235.84,2.36
236.3,2.25
236.8,1.29
236.8,1.22
237.37,1.14
238.56,1.05
238.56,0.94
239.16,0.85
239.16,0.81
239.78,0.81
240.41,0.81
241.03,0.79
241.66,0.79
242.26,0.78
242.85,0.79
243.43,0.8
245.93,0.87
245.93,0.86
246.54,0.86
247.43,0.95
247.43,1.0
247.95,1.03
248.58,1.04
249.77,1.03
249.77,1.03
250.35,1.03
250.89,1.03
252.1,0.92
252.1,0.85
252.7,0.86
253.27,0.96
253.9,1.67
254.51,1.69
255.16,1.72
256.51,1.71
256.51,1.72
257.2,1.77
257.89,1.76
258.51,1.67
260.12,0.62
260.12,0.57
260.65,0.52
261.86,0.45
261.86,0.48
262.45,1.2
263.08,1.27
263.67,1.34
264.28,1.41
264.85,1.48
265.45,1.54
266.63,1.6
266.63,1.6
267.38,1.57
267.9,1.48
269.09,1.44
269.09,1.49
269.6,1.53
270.02,1.58
271.64,1.71
271.64,1.74
272.26,1.75
272.83,1.77
273.42,1.8
274.02,1.85
274.61,1.92
274.61,1.99
275.18,2.06
276.4,2.1
276.4,2.13
277.42,2.24
277.42,2.3
278.15,2.32
279.34,2.32
279.34,2.24
281.05,1.43
281.05,1.48
281.57,1.56
282.04,1.65
282.57,1.73
283.81,1.91
283.81,2.02
284.43,2.13
285.1,2.18
285.83,2.17
287.55,2.13
287.55,2.13
288.15,2.14
289.27,2.22
289.84,2.29
289.84,2.35
290.44,2.42
290.93,2.49
292.43,1.56
292.43,1.46
292.9,0.77
293.34,0.76
293.85,0.78
295.07,1.77
295.07,1.82
295.63,1.88
296.18,1.91
296.69,1.92
297.79,1.93
297.79,1.94
298.31,1.95
298.82,1.95
299.34,1.94
299.88,1.92
300.55,1.9
300.55,1.87
301.89,1.85
301.89,1.84
303.42,1.83
303.42,1.84
303.79,1.85
304.2,1.85
304.76,1.8
305.32,1.74
305.86,1.67
306.42,1.58
307.02,1.52
307.64,1.51
308.87,2.22
308.87,2.22
309.42,2.15
310.51,1.97
310.51,1.9
311.09,1.85
312.37,1.78
312.37,1.75
312.88,1.71
313.52,1.66
314.15,1.55
314.69,1.45
315.16,1.36
315.66,1.3
316.19,1.27
316.68,1.91
316.68,3.82
317.79,4.78
317.79,4.82
318.37,4.84
318.94,4.8
319.51,4.76
319.51,4.76
320.15,4.77
320.78,4.76
321.42,4.65
322.03,3.02
322.63,2.28
323.86,2.25
323.86,2.25
324.57,2.24
325.88,2.22
325.88,2.2
327.04,2.18
327.04,2.16
327.55,2.14
328.09,2.13
328.09,2.11
328.65,2.1
329.87,2.09
329.87,2.07
330.55,2.05
331.86,2.01
331.86,2.0
333.08,1.99
333.08,1.97
333.7,1.95
334.91,1.93
334.91,1.93
335.58,1.93
336.28,1.91
336.87,1.87
337.51,1.77
338.13,1.65
339.15,1.53
339.15,1.57
339.64,1.62
340.81,1.72
340.81,1.78
341.44,1.82
342.06,1.85
342.64,1.88
343.26,1.9
343.84,1.91
344.44,1.93
345.02,1.93
345.6,1.94
345.6,1.95
346.17,1.95
346.82,1.95
347.42,1.95
348.06,1.95
348.68,1.96
349.31,1.96
349.93,1.96
350.87,1.97
350.87,1.97
351.29,1.97
351.84,1.97
353.09,1.97
353.09,1.97
353.68,1.97
354.32,1.97
355.67,1.97
355.67,1.97
356.88,1.96
356.88,1.95
357.57,1.95
358.84,1.94
358.84,1.95
359.42,1.95
359.42,1.95
360.45,1.95
